Entity,Code,Day,people_vaccinated
Bahrain,BHR,22-03-2021,428240
Bahrain,BHR,23-03-2021,439433
Bahrain,BHR,24-03-2021,452551
Bahrain,BHR,25-03-2021,464040
Bahrain,BHR,26-03-2021,471927
Bahrain,BHR,27-03-2021,478094
Bahrain,BHR,28-03-2021,487640
Bahrain,BHR,29-03-2021,496492
Bahrain,BHR,30-03-2021,502541
Bahrain,BHR,31-03-2021,510877
Bahrain,BHR,01-04-2021,517603
Bahrain,BHR,02-04-2021,522955
Bahrain,BHR,03-04-2021,527339
Bahrain,BHR,04-04-2021,530415
Bahrain,BHR,05-04-2021,534356
Bahrain,BHR,06-04-2021,539956
Bahrain,BHR,07-04-2021,546540
Bahrain,BHR,08-04-2021,552084
Bahrain,BHR,09-04-2021,557298
Bahrain,BHR,10-04-2021,562253
Bahrain,BHR,11-04-2021,565171
Bahrain,BHR,12-04-2021,568892
Bahrain,BHR,13-04-2021,573564
Bahrain,BHR,14-04-2021,578085
Bahrain,BHR,15-04-2021,582461
Bahrain,BHR,16-04-2021,586279
Bahrain,BHR,17-04-2021,591761
Bahrain,BHR,18-04-2021,602644
Bahrain,BHR,19-04-2021,612834
Bahrain,BHR,20-04-2021,627047
Bahrain,BHR,21-04-2021,637548
Bahrain,BHR,22-04-2021,642572
Bahrain,BHR,23-04-2021,646919
Bahrain,BHR,24-04-2021,652170
Bahrain,BHR,25-04-2021,659990
Bahrain,BHR,26-04-2021,667979
Bahrain,BHR,27-04-2021,676945
Bahrain,BHR,28-04-2021,681686
Bahrain,BHR,29-04-2021,685353
Bahrain,BHR,30-04-2021,693423
Bahrain,BHR,01-05-2021,701922
Bahrain,BHR,02-05-2021,717024
Bahrain,BHR,03-05-2021,732644
Bahrain,BHR,04-05-2021,747409
Bahrain,BHR,05-05-2021,759975
Bahrain,BHR,06-05-2021,772205
Bahrain,BHR,07-05-2021,780894
Bahrain,BHR,08-05-2021,787455
Bahrain,BHR,09-05-2021,797181
Bahrain,BHR,10-05-2021,806143
Bahrain,BHR,11-05-2021,813728
Bangladesh,BGD,26-01-2021,0
Bangladesh,BGD,27-01-2021,26
Bangladesh,BGD,28-01-2021,567
Bangladesh,BGD,07-02-2021,31160
Bangladesh,BGD,09-02-2021,179318
Bangladesh,BGD,10-02-2021,337769
Bangladesh,BGD,13-02-2021,736680
Bangladesh,BGD,14-02-2021,906033
Bangladesh,BGD,15-02-2021,1132711
Bangladesh,BGD,16-02-2021,1359613
Bangladesh,BGD,17-02-2021,1586368
Bangladesh,BGD,18-02-2021,1848313
Bangladesh,BGD,20-02-2021,2082877
Bangladesh,BGD,22-02-2021,2308157
Bangladesh,BGD,23-02-2021,2491053
Bangladesh,BGD,24-02-2021,2673038
Bangladesh,BGD,25-02-2021,2850940
Bangladesh,BGD,27-02-2021,2984773
Bangladesh,BGD,28-02-2021,3110525
Bangladesh,BGD,02-03-2021,3341505
Bangladesh,BGD,04-03-2021,3581169
Bangladesh,BGD,07-03-2021,3682152
Bangladesh,BGD,09-03-2021,4013963
Bangladesh,BGD,11-03-2021,4218127
Bangladesh,BGD,14-03-2021,4398094
Bangladesh,BGD,16-03-2021,4580391
Bangladesh,BGD,18-03-2021,4687824
Bangladesh,BGD,20-03-2021,4760747
Bangladesh,BGD,22-03-2021,4911902
Bangladesh,BGD,24-03-2021,5069049
Bangladesh,BGD,25-03-2021,5139456
Bangladesh,BGD,29-03-2021,5319679
Bangladesh,BGD,31-03-2021,5370431
Bangladesh,BGD,01-04-2021,5412691
Bangladesh,BGD,03-04-2021,5452634
Bangladesh,BGD,04-04-2021,5498172
Bangladesh,BGD,05-04-2021,5539494
Bangladesh,BGD,07-04-2021,5568703
Bangladesh,BGD,08-04-2021,5583507
Bangladesh,BGD,10-04-2021,5603450
Bangladesh,BGD,11-04-2021,5627107
Bangladesh,BGD,12-04-2021,5649563
Bangladesh,BGD,15-04-2021,5686885
Bangladesh,BGD,18-04-2021,5714090
Bangladesh,BGD,20-04-2021,5745085
Bangladesh,BGD,22-04-2021,5778686
Bangladesh,BGD,24-04-2021,5798880
Bangladesh,BGD,25-04-2021,5818400
Bangladesh,BGD,26-04-2021,5819291
Bangladesh,BGD,27-04-2021,5819616
Bangladesh,BGD,28-04-2021,5819646
Bangladesh,BGD,29-04-2021,5819656
Bangladesh,BGD,02-05-2021,5819709
Bangladesh,BGD,03-05-2021,5819719
Bangladesh,BGD,04-05-2021,5819757
Bangladesh,BGD,05-05-2021,5819811
Bangladesh,BGD,06-05-2021,5819854
Bangladesh,BGD,08-05-2021,5819856
Bangladesh,BGD,09-05-2021,5819900
Barbados,BRB,15-02-2021,4490
Barbados,BRB,16-02-2021,6683
Barbados,BRB,17-02-2021,9115
Barbados,BRB,18-02-2021,11494
Barbados,BRB,19-02-2021,14411
Barbados,BRB,20-02-2021,15837
Barbados,BRB,21-02-2021,16544
Barbados,BRB,22-02-2021,19089
Barbados,BRB,23-02-2021,22037
Barbados,BRB,24-02-2021,25578
Barbados,BRB,25-02-2021,29283
Barbados,BRB,26-02-2021,33633
Barbados,BRB,27-02-2021,36749
Barbados,BRB,28-02-2021,38615
Barbados,BRB,01-03-2021,41125
Barbados,BRB,02-03-2021,43235
Barbados,BRB,03-03-2021,44859
Barbados,BRB,04-03-2021,46442
Barbados,BRB,05-03-2021,48480
Barbados,BRB,06-03-2021,48886
Barbados,BRB,07-03-2021,49317
Barbados,BRB,08-03-2021,49393
Barbados,BRB,09-03-2021,49757
Barbados,BRB,10-03-2021,50263
Barbados,BRB,11-03-2021,50703
Barbados,BRB,12-03-2021,50980
Barbados,BRB,13-03-2021,51595
Barbados,BRB,14-03-2021,52290
Barbados,BRB,15-03-2021,53129
Barbados,BRB,16-03-2021,54631
Barbados,BRB,17-03-2021,56018
Barbados,BRB,18-03-2021,58214
Barbados,BRB,19-03-2021,60206
Barbados,BRB,20-03-2021,61108
Barbados,BRB,21-03-2021,61752
Barbados,BRB,22-03-2021,61781
Barbados,BRB,23-03-2021,62765
Barbados,BRB,25-03-2021,62802
Barbados,BRB,26-03-2021,63689
Barbados,BRB,29-03-2021,63711
Barbados,BRB,30-03-2021,63715
Barbados,BRB,31-03-2021,63728
Barbados,BRB,01-04-2021,63735
Barbados,BRB,02-04-2021,63738
Barbados,BRB,07-04-2021,63747
Barbados,BRB,08-04-2021,64645
Barbados,BRB,09-04-2021,65867
Barbados,BRB,10-04-2021,65873
Barbados,BRB,14-04-2021,66069
Barbados,BRB,15-04-2021,66900
Barbados,BRB,16-04-2021,68480
Barbados,BRB,17-04-2021,69490
Barbados,BRB,18-04-2021,70758
Barbados,BRB,19-04-2021,70884
Barbados,BRB,20-04-2021,71134
Barbados,BRB,21-04-2021,71350
Barbados,BRB,22-04-2021,71648
Barbados,BRB,23-04-2021,71881
Barbados,BRB,24-04-2021,72728
Barbados,BRB,25-04-2021,73590
Barbados,BRB,26-04-2021,73677
Barbados,BRB,27-04-2021,73808
Barbados,BRB,28-04-2021,73931
Barbados,BRB,29-04-2021,74040
Barbados,BRB,30-04-2021,74218
Barbados,BRB,01-05-2021,74608
Barbados,BRB,02-05-2021,74886
Barbados,BRB,03-05-2021,75006
Barbados,BRB,04-05-2021,75148
Barbados,BRB,05-05-2021,75296
Barbados,BRB,06-05-2021,75360
Barbados,BRB,07-05-2021,75452
Barbados,BRB,08-05-2021,75476
Barbados,BRB,09-05-2021,75491
Barbados,BRB,10-05-2021,75537
Belarus,BLR,28-12-2020,0
Belarus,BLR,18-02-2021,20944
Belarus,BLR,12-03-2021,20944
Belarus,BLR,26-03-2021,40518
Belarus,BLR,09-04-2021,92000
Belarus,BLR,23-04-2021,244000
Belgium,BEL,28-12-2020,298
Belgium,BEL,29-12-2020,300
Belgium,BEL,30-12-2020,778
Belgium,BEL,31-12-2020,788
Belgium,BEL,01-01-2021,796
Belgium,BEL,02-01-2021,797
Belgium,BEL,04-01-2021,799
Belgium,BEL,05-01-2021,2502
Belgium,BEL,06-01-2021,6386
Belgium,BEL,07-01-2021,14571
Belgium,BEL,08-01-2021,23817
Belgium,BEL,09-01-2021,27024
Belgium,BEL,10-01-2021,27425
Belgium,BEL,11-01-2021,33006
Belgium,BEL,12-01-2021,48715
Belgium,BEL,13-01-2021,70142
Belgium,BEL,14-01-2021,93372
Belgium,BEL,15-01-2021,116691
Belgium,BEL,16-01-2021,121852
Belgium,BEL,17-01-2021,125153
Belgium,BEL,18-01-2021,136076
Belgium,BEL,19-01-2021,155151
Belgium,BEL,20-01-2021,176088
Belgium,BEL,21-01-2021,206211
Belgium,BEL,22-01-2021,235937
Belgium,BEL,23-01-2021,244247
Belgium,BEL,24-01-2021,246122
Belgium,BEL,25-01-2021,257383
Belgium,BEL,26-01-2021,268362
Belgium,BEL,27-01-2021,281444
Belgium,BEL,28-01-2021,297037
Belgium,BEL,29-01-2021,309169
Belgium,BEL,30-01-2021,310767
Belgium,BEL,31-01-2021,311343
Belgium,BEL,01-02-2021,315272
Belgium,BEL,02-02-2021,325412
Belgium,BEL,03-02-2021,335484
Belgium,BEL,04-02-2021,345420
Belgium,BEL,05-02-2021,353436
Belgium,BEL,06-02-2021,354695
Belgium,BEL,07-02-2021,355008
Belgium,BEL,08-02-2021,357356
Belgium,BEL,09-02-2021,365437
Belgium,BEL,10-02-2021,372000
Belgium,BEL,11-02-2021,380001
Belgium,BEL,12-02-2021,386498
Belgium,BEL,13-02-2021,387065
Belgium,BEL,14-02-2021,387138
Belgium,BEL,15-02-2021,389191
Belgium,BEL,16-02-2021,393209
Belgium,BEL,17-02-2021,400305
Belgium,BEL,18-02-2021,411221
Belgium,BEL,19-02-2021,428953
Belgium,BEL,20-02-2021,433303
Belgium,BEL,21-02-2021,435192
Belgium,BEL,22-02-2021,444914
Belgium,BEL,23-02-2021,457081
Belgium,BEL,24-02-2021,471904
Belgium,BEL,25-02-2021,494563
Belgium,BEL,26-02-2021,519550
Belgium,BEL,27-02-2021,523144
Belgium,BEL,28-02-2021,523727
Belgium,BEL,01-03-2021,534384
Belgium,BEL,02-03-2021,551000
Belgium,BEL,03-03-2021,574718
Belgium,BEL,04-03-2021,615305
Belgium,BEL,05-03-2021,652627
Belgium,BEL,06-03-2021,660265
Belgium,BEL,07-03-2021,661558
Belgium,BEL,08-03-2021,676807
Belgium,BEL,09-03-2021,698316
Belgium,BEL,10-03-2021,724991
Belgium,BEL,11-03-2021,768834
Belgium,BEL,12-03-2021,799492
Belgium,BEL,13-03-2021,807035
Belgium,BEL,14-03-2021,807177
Belgium,BEL,15-03-2021,832943
Belgium,BEL,16-03-2021,875406
Belgium,BEL,17-03-2021,914521
Belgium,BEL,18-03-2021,972554
Belgium,BEL,19-03-2021,1020754
Belgium,BEL,20-03-2021,1041536
Belgium,BEL,21-03-2021,1041927
Belgium,BEL,22-03-2021,1069207
Belgium,BEL,23-03-2021,1111417
Belgium,BEL,24-03-2021,1162512
Belgium,BEL,25-03-2021,1220227
Belgium,BEL,26-03-2021,1270105
Belgium,BEL,27-03-2021,1288470
Belgium,BEL,28-03-2021,1289859
Belgium,BEL,29-03-2021,1308069
Belgium,BEL,30-03-2021,1334337
Belgium,BEL,31-03-2021,1407621
Belgium,BEL,01-04-2021,1484331
Belgium,BEL,02-04-2021,1548733
Belgium,BEL,03-04-2021,1568172
Belgium,BEL,04-04-2021,1568184
Belgium,BEL,05-04-2021,1580130
Belgium,BEL,06-04-2021,1617743
Belgium,BEL,07-04-2021,1655716
Belgium,BEL,08-04-2021,1764120
Belgium,BEL,09-04-2021,1882684
Belgium,BEL,10-04-2021,1946635
Belgium,BEL,11-04-2021,1950193
Belgium,BEL,12-04-2021,1989775
Belgium,BEL,13-04-2021,2053687
Belgium,BEL,14-04-2021,2129402
Belgium,BEL,15-04-2021,2214103
Belgium,BEL,16-04-2021,2290538
Belgium,BEL,17-04-2021,2342815
Belgium,BEL,18-04-2021,2348713
Belgium,BEL,19-04-2021,2405250
Belgium,BEL,20-04-2021,2452216
Belgium,BEL,21-04-2021,2539387
Belgium,BEL,22-04-2021,2628333
Belgium,BEL,23-04-2021,2692578
Belgium,BEL,24-04-2021,2737000
Belgium,BEL,25-04-2021,2743258
Belgium,BEL,26-04-2021,2799144
Belgium,BEL,27-04-2021,2837325
Belgium,BEL,28-04-2021,2916521
Belgium,BEL,29-04-2021,3002900
Belgium,BEL,30-04-2021,3063193
Belgium,BEL,01-05-2021,3102849
Belgium,BEL,02-05-2021,3106326
Belgium,BEL,03-05-2021,3172323
Belgium,BEL,04-05-2021,3238362
Belgium,BEL,05-05-2021,3321316
Belgium,BEL,06-05-2021,3408308
Belgium,BEL,07-05-2021,3506357
Belgium,BEL,08-05-2021,3586665
Belgium,BEL,09-05-2021,3594493
Belgium,BEL,10-05-2021,3664377
Belgium,BEL,11-05-2021,3704273
Belize,BLZ,28-02-2021,0
Belize,BLZ,02-03-2021,417
Belize,BLZ,03-03-2021,673
Belize,BLZ,04-03-2021,817
Belize,BLZ,05-03-2021,996
Belize,BLZ,09-03-2021,1466
Belize,BLZ,10-03-2021,2489
Belize,BLZ,11-03-2021,4933
Belize,BLZ,12-03-2021,7444
Belize,BLZ,15-03-2021,9585
Belize,BLZ,16-03-2021,10972
Belize,BLZ,17-03-2021,11943
Belize,BLZ,18-03-2021,13150
Belize,BLZ,19-03-2021,15006
Belize,BLZ,22-03-2021,16202
Belize,BLZ,23-03-2021,17282
Belize,BLZ,24-03-2021,18182
Belize,BLZ,26-03-2021,20411
Belize,BLZ,31-03-2021,22067
Belize,BLZ,07-04-2021,23958
Belize,BLZ,09-04-2021,27353
Belize,BLZ,12-04-2021,28188
Belize,BLZ,13-04-2021,29939
Belize,BLZ,15-04-2021,33180
Belize,BLZ,16-04-2021,34262
Belize,BLZ,20-04-2021,35990
Belize,BLZ,21-04-2021,37097
Belize,BLZ,22-04-2021,38176
Belize,BLZ,23-04-2021,39330
Belize,BLZ,27-04-2021,41014
Belize,BLZ,28-04-2021,42100
Belize,BLZ,03-05-2021,44548
Belize,BLZ,05-05-2021,46067
Belize,BLZ,06-05-2021,46659
Belize,BLZ,07-05-2021,47675
Bermuda,BMU,10-01-2021,0
Bermuda,BMU,16-01-2021,1665
Bermuda,BMU,23-01-2021,2932
Bermuda,BMU,30-01-2021,4897
Bermuda,BMU,06-02-2021,7504
Bermuda,BMU,09-02-2021,8400
Bermuda,BMU,22-02-2021,12304
Bermuda,BMU,27-02-2021,13659
Bermuda,BMU,03-03-2021,15294
Bermuda,BMU,10-03-2021,17395
Bermuda,BMU,15-03-2021,18807
Bermuda,BMU,22-03-2021,21049
Bermuda,BMU,27-03-2021,22417
Bermuda,BMU,04-04-2021,23791
Bermuda,BMU,10-04-2021,25781
Bermuda,BMU,19-04-2021,30094
Bermuda,BMU,26-04-2021,32129
Bermuda,BMU,02-05-2021,32877
Bhutan,BTN,26-03-2021,0
Bhutan,BTN,27-03-2021,85949
Bhutan,BTN,28-03-2021,183271
Bhutan,BTN,29-03-2021,274703
Bhutan,BTN,30-03-2021,340917
Bhutan,BTN,31-03-2021,394765
Bhutan,BTN,01-04-2021,434837
Bhutan,BTN,02-04-2021,453595
Bhutan,BTN,03-04-2021,459752
Bhutan,BTN,04-04-2021,466811
Bhutan,BTN,05-04-2021,468297
Bhutan,BTN,06-04-2021,469664
Bhutan,BTN,07-04-2021,470976
Bhutan,BTN,08-04-2021,472139
Bhutan,BTN,09-04-2021,473393
Bhutan,BTN,10-04-2021,474175
Bhutan,BTN,11-04-2021,474303
Bhutan,BTN,12-04-2021,475651
Bhutan,BTN,13-04-2021,476740
Bhutan,BTN,14-04-2021,477060
Bhutan,BTN,15-04-2021,477631
Bhutan,BTN,16-04-2021,478219
Bhutan,BTN,17-04-2021,478495
Bhutan,BTN,18-04-2021,478533
Bhutan,BTN,19-04-2021,478879
Bhutan,BTN,20-04-2021,479032
Bhutan,BTN,21-04-2021,479333
Bhutan,BTN,22-04-2021,479354
Bhutan,BTN,23-04-2021,479495
Bhutan,BTN,24-04-2021,479679
Bhutan,BTN,25-04-2021,479686
Bhutan,BTN,26-04-2021,480035
Bhutan,BTN,27-04-2021,480181
Bhutan,BTN,28-04-2021,480237
Bhutan,BTN,29-04-2021,480330
Bhutan,BTN,30-04-2021,480422
Bhutan,BTN,01-05-2021,480498
Bhutan,BTN,02-05-2021,480498
Bhutan,BTN,04-05-2021,480818
Bhutan,BTN,05-05-2021,480971
Bhutan,BTN,06-05-2021,481107
Bhutan,BTN,07-05-2021,481400
Bhutan,BTN,08-05-2021,481491
Bhutan,BTN,10-05-2021,481617
Bhutan,BTN,11-05-2021,481768
Bolivia,BOL,02-03-2021,10325
Bolivia,BOL,03-03-2021,10325
Bolivia,BOL,04-03-2021,10325
Bolivia,BOL,05-03-2021,10325
Bolivia,BOL,06-03-2021,96397
Bolivia,BOL,07-03-2021,97120
Bolivia,BOL,08-03-2021,102236
Bolivia,BOL,09-03-2021,109210
Bolivia,BOL,10-03-2021,117011
Bolivia,BOL,11-03-2021,122348
Bolivia,BOL,12-03-2021,127199
Bolivia,BOL,13-03-2021,127836
Bolivia,BOL,14-03-2021,128267
Bolivia,BOL,15-03-2021,131814
Bolivia,BOL,16-03-2021,136032
Bolivia,BOL,17-03-2021,140532
Bolivia,BOL,18-03-2021,144816
Bolivia,BOL,19-03-2021,148045
Bolivia,BOL,20-03-2021,148588
Bolivia,BOL,21-03-2021,148975
Bolivia,BOL,22-03-2021,151952
Bolivia,BOL,23-03-2021,155962
Bolivia,BOL,24-03-2021,160904
Bolivia,BOL,25-03-2021,166737
Bolivia,BOL,26-03-2021,173264
Bolivia,BOL,27-03-2021,174799
Bolivia,BOL,28-03-2021,175169
Bolivia,BOL,29-03-2021,180484
Bolivia,BOL,30-03-2021,186985
Bolivia,BOL,31-03-2021,194880
Bolivia,BOL,01-04-2021,203103
Bolivia,BOL,02-04-2021,204097
Bolivia,BOL,03-04-2021,205115
Bolivia,BOL,04-04-2021,206003
Bolivia,BOL,05-04-2021,215926
Bolivia,BOL,06-04-2021,229556
Bolivia,BOL,07-04-2021,245763
Bolivia,BOL,08-04-2021,263732
Bolivia,BOL,09-04-2021,282801
Bolivia,BOL,10-04-2021,287004
Bolivia,BOL,11-04-2021,289353
Bolivia,BOL,12-04-2021,302991
Bolivia,BOL,13-04-2021,317701
Bolivia,BOL,14-04-2021,333137
Bolivia,BOL,15-04-2021,348591
Bolivia,BOL,16-04-2021,365333
Bolivia,BOL,17-04-2021,370483
Bolivia,BOL,18-04-2021,373139
Bolivia,BOL,19-04-2021,385889
Bolivia,BOL,20-04-2021,400087
Bolivia,BOL,21-04-2021,413643
Bolivia,BOL,22-04-2021,431138
Bolivia,BOL,23-04-2021,456643
Bolivia,BOL,24-04-2021,465823
Bolivia,BOL,25-04-2021,469586
Bolivia,BOL,26-04-2021,490495
Bolivia,BOL,27-04-2021,516958
Bolivia,BOL,28-04-2021,547471
Bolivia,BOL,01-05-2021,614600
Bolivia,BOL,03-05-2021,637694
Bolivia,BOL,04-05-2021,663041
Bolivia,BOL,05-05-2021,689633
Bolivia,BOL,06-05-2021,710240
Bolivia,BOL,07-05-2021,728194
Bolivia,BOL,08-05-2021,733305
Bolivia,BOL,09-05-2021,734162
Bolivia,BOL,10-05-2021,741658
Bosnia and Herzegovina,BIH,11-02-2021,0
Bosnia and Herzegovina,BIH,09-04-2021,15000
Bosnia and Herzegovina,BIH,26-04-2021,63376
Bosnia and Herzegovina,BIH,27-04-2021,83260
Botswana,BWA,25-03-2021,0
Botswana,BWA,02-04-2021,12945
Botswana,BWA,09-04-2021,17808
Botswana,BWA,12-04-2021,25040
Botswana,BWA,16-04-2021,36652
Botswana,BWA,19-04-2021,41612
Botswana,BWA,23-04-2021,47160
Botswana,BWA,26-04-2021,48411
Botswana,BWA,30-04-2021,49882
Botswana,BWA,07-05-2021,53375
Brazil,BRA,16-01-2021,0
Brazil,BRA,17-01-2021,112
Brazil,BRA,18-01-2021,1109
Brazil,BRA,19-01-2021,11470
Brazil,BRA,20-01-2021,28543
Brazil,BRA,21-01-2021,136519
Brazil,BRA,22-01-2021,245877
Brazil,BRA,23-01-2021,537774
Brazil,BRA,24-01-2021,604722
Brazil,BRA,25-01-2021,700608
Brazil,BRA,26-01-2021,848883
Brazil,BRA,27-01-2021,1129885
Brazil,BRA,28-01-2021,1450900
Brazil,BRA,29-01-2021,1656851
Brazil,BRA,30-01-2021,1923813
Brazil,BRA,31-01-2021,2046523
Brazil,BRA,01-02-2021,2107624
Brazil,BRA,02-02-2021,2292551
Brazil,BRA,03-02-2021,2521704
Brazil,BRA,04-02-2021,3073057
Brazil,BRA,05-02-2021,3074906
Brazil,BRA,06-02-2021,3399421
Brazil,BRA,07-02-2021,3534004
Brazil,BRA,08-02-2021,3579850
Brazil,BRA,09-02-2021,3786591
Brazil,BRA,10-02-2021,4069677
Brazil,BRA,11-02-2021,4326075
Brazil,BRA,12-02-2021,4586270
Brazil,BRA,13-02-2021,4946738
Brazil,BRA,14-02-2021,5042713
Brazil,BRA,15-02-2021,5076110
Brazil,BRA,16-02-2021,5324317
Brazil,BRA,17-02-2021,5326007
Brazil,BRA,18-02-2021,5482925
Brazil,BRA,19-02-2021,5640483
Brazil,BRA,20-02-2021,5756361
Brazil,BRA,21-02-2021,5817908
Brazil,BRA,22-02-2021,5857080
Brazil,BRA,23-02-2021,6002873
Brazil,BRA,24-02-2021,6116082
Brazil,BRA,25-02-2021,6202055
Brazil,BRA,26-02-2021,6346769
Brazil,BRA,27-02-2021,6437836
Brazil,BRA,28-02-2021,6518628
Brazil,BRA,01-03-2021,6542206
Brazil,BRA,02-03-2021,6806293
Brazil,BRA,03-03-2021,7114219
Brazil,BRA,04-03-2021,7417852
Brazil,BRA,05-03-2021,7701146
Brazil,BRA,10-03-2021,7851531
Brazil,BRA,11-03-2021,8092244
Brazil,BRA,12-03-2021,8360366
Brazil,BRA,13-03-2021,8512960
Brazil,BRA,14-03-2021,8561847
Brazil,BRA,15-03-2021,8919356
Brazil,BRA,17-03-2021,9451188
Brazil,BRA,18-03-2021,9709526
Brazil,BRA,19-03-2021,9970231
Brazil,BRA,20-03-2021,10099070
Brazil,BRA,21-03-2021,10168973
Brazil,BRA,22-03-2021,10609471
Brazil,BRA,23-03-2021,11559487
Brazil,BRA,24-03-2021,12148769
Brazil,BRA,25-03-2021,12639545
Brazil,BRA,26-03-2021,13053114
Brazil,BRA,27-03-2021,13487207
Brazil,BRA,28-03-2021,13659406
Brazil,BRA,29-03-2021,13988029
Brazil,BRA,30-03-2021,14112509
Brazil,BRA,31-03-2021,14921376
Brazil,BRA,02-04-2021,16099532
Brazil,BRA,03-04-2021,16377083
Brazil,BRA,04-04-2021,16472281
Brazil,BRA,05-04-2021,17128933
Brazil,BRA,06-04-2021,17791338
Brazil,BRA,07-04-2021,18859274
Brazil,BRA,08-04-2021,19386057
Brazil,BRA,09-04-2021,19886870
Brazil,BRA,10-04-2021,20513828
Brazil,BRA,11-04-2021,20654434
Brazil,BRA,12-04-2021,21080623
Brazil,BRA,13-04-2021,23602070
Brazil,BRA,14-04-2021,24197321
Brazil,BRA,18-04-2021,24350046
Brazil,BRA,19-04-2021,24776701
Brazil,BRA,20-04-2021,24805515
Brazil,BRA,21-04-2021,24918188
Brazil,BRA,22-04-2021,25340967
Brazil,BRA,23-04-2021,26398005
Brazil,BRA,24-04-2021,26687711
Brazil,BRA,25-04-2021,26873143
Brazil,BRA,26-04-2021,27345796
Brazil,BRA,27-04-2021,27920546
Brazil,BRA,28-04-2021,28312000
Brazil,BRA,29-04-2021,28778338
Brazil,BRA,30-04-2021,29149512
Brazil,BRA,01-05-2021,29336953
Brazil,BRA,02-05-2021,29421191
Brazil,BRA,03-05-2021,29865013
Brazil,BRA,04-05-2021,30658945
Brazil,BRA,05-05-2021,31265483
Brazil,BRA,06-05-2021,31504414
Brazil,BRA,07-05-2021,31722544
Brazil,BRA,10-05-2021,32101075
Brazil,BRA,11-05-2021,32647725
Brunei,BRN,02-04-2021,0
Brunei,BRN,03-04-2021,340
Brunei,BRN,06-04-2021,2323
Brunei,BRN,23-04-2021,10715
Brunei,BRN,05-05-2021,15043
Bulgaria,BGR,29-12-2020,1719
Bulgaria,BGR,30-12-2020,4608
Bulgaria,BGR,01-01-2021,4739
Bulgaria,BGR,05-01-2021,5448
Bulgaria,BGR,06-01-2021,7913
Bulgaria,BGR,07-01-2021,11117
Bulgaria,BGR,08-01-2021,13355
Bulgaria,BGR,09-01-2021,13473
Bulgaria,BGR,11-01-2021,14161
Bulgaria,BGR,12-01-2021,15780
Bulgaria,BGR,13-01-2021,17038
Bulgaria,BGR,14-01-2021,17686
Bulgaria,BGR,15-01-2021,18126
Bulgaria,BGR,16-01-2021,18332
Bulgaria,BGR,17-01-2021,18453
Bulgaria,BGR,18-01-2021,18524
Bulgaria,BGR,19-01-2021,19058
Bulgaria,BGR,20-01-2021,19834
Bulgaria,BGR,21-01-2021,20719
Bulgaria,BGR,22-01-2021,21496
Bulgaria,BGR,23-01-2021,21509
Bulgaria,BGR,24-01-2021,21533
Bulgaria,BGR,25-01-2021,22129
Bulgaria,BGR,26-01-2021,23667
Bulgaria,BGR,27-01-2021,25245
Bulgaria,BGR,28-01-2021,26753
Bulgaria,BGR,29-01-2021,27856
Bulgaria,BGR,30-01-2021,27957
Bulgaria,BGR,31-01-2021,28041
Bulgaria,BGR,01-02-2021,28978
Bulgaria,BGR,02-02-2021,30817
Bulgaria,BGR,03-02-2021,33691
Bulgaria,BGR,04-02-2021,36929
Bulgaria,BGR,05-02-2021,39468
Bulgaria,BGR,06-02-2021,39624
Bulgaria,BGR,07-02-2021,39646
Bulgaria,BGR,08-02-2021,41407
Bulgaria,BGR,09-02-2021,44482
Bulgaria,BGR,10-02-2021,47551
Bulgaria,BGR,11-02-2021,51435
Bulgaria,BGR,12-02-2021,54123
Bulgaria,BGR,13-02-2021,54646
Bulgaria,BGR,14-02-2021,54690
Bulgaria,BGR,15-02-2021,56113
Bulgaria,BGR,16-02-2021,58562
Bulgaria,BGR,17-02-2021,61813
Bulgaria,BGR,18-02-2021,65073
Bulgaria,BGR,19-02-2021,77518
Bulgaria,BGR,20-02-2021,81433
Bulgaria,BGR,21-02-2021,92381
Bulgaria,BGR,22-02-2021,103111
Bulgaria,BGR,23-02-2021,118549
Bulgaria,BGR,24-02-2021,136454
Bulgaria,BGR,25-02-2021,153793
Bulgaria,BGR,26-02-2021,167258
Bulgaria,BGR,27-02-2021,172393
Bulgaria,BGR,28-02-2021,175066
Bulgaria,BGR,01-03-2021,184764
Bulgaria,BGR,02-03-2021,202247
Bulgaria,BGR,03-03-2021,206296
Bulgaria,BGR,04-03-2021,221832
Bulgaria,BGR,05-03-2021,234526
Bulgaria,BGR,06-03-2021,237067
Bulgaria,BGR,07-03-2021,238575
Bulgaria,BGR,08-03-2021,243479
Bulgaria,BGR,09-03-2021,250507
Bulgaria,BGR,10-03-2021,256410
Bulgaria,BGR,11-03-2021,270587
Bulgaria,BGR,12-03-2021,279324
Bulgaria,BGR,13-03-2021,280137
Bulgaria,BGR,14-03-2021,280462
Bulgaria,BGR,15-03-2021,281713
Bulgaria,BGR,16-03-2021,284266
Bulgaria,BGR,17-03-2021,286950
Bulgaria,BGR,18-03-2021,289311
Bulgaria,BGR,19-03-2021,293176
Bulgaria,BGR,20-03-2021,295794
Bulgaria,BGR,21-03-2021,297681
Bulgaria,BGR,22-03-2021,302517
Bulgaria,BGR,23-03-2021,310415
Bulgaria,BGR,24-03-2021,321332
Bulgaria,BGR,25-03-2021,332467
Bulgaria,BGR,26-03-2021,343120
Bulgaria,BGR,27-03-2021,346392
Bulgaria,BGR,28-03-2021,348327
Bulgaria,BGR,29-03-2021,355220
